secteur,gain_km,deux_receptifs,signal_mercato_a,signal_mercato_b,score_indiv_a,score_indiv_b,niveau,dep_a,nom_commune_a,nom_commune_b
agriculture,45.7,False,0,0,0.67,0.69,intra_employeur,01,Saint-André-de-Corcy,Saint-Marcel
agriculture,45.7,False,0,0,0.67,0.69,intra_employeur,01,Saint-André-de-Corcy,Saint-Marcel
agriculture,45.7,False,0,0,0.67,0.69,intra_employeur,01,Saint-André-de-Corcy,Saint-Marcel
agriculture,45.7,False,0,0,0.67,0.69,intra_employeur,01,Saint-André-de-Corcy,Saint-Marcel
agriculture,45.7,False,0,0,0.67,0.69,intra_employeur,01,Saint-André-de-Corcy,Saint-Marcel
agriculture,45.7,False,0,0,0.67,0.69,intra_employeur,01,Saint-André-de-Corcy,Saint-Marcel
agriculture,16.3,False,0,1,0.655,0.683,intra_employeur,01,Saint-Nizier-le-Bouchoux,Nivigne et Suran
agriculture,68.1,False,0,0,0.655,0.4,intra_employeur,01,Saint-Nizier-le-Bouchoux,Vescours
agriculture,17.9,False,0,0,0.655,0.658,intra_employeur,01,Saint-Nizier-le-Bouchoux,Viriat
agriculture,6.4,False,0,1,0.655,0.684,intra_employeur,01,Saint-Nizier-le-Bouchoux,Bey
agriculture,6.4,False,0,1,0.655,0.684,intra_employeur,01,Saint-Nizier-le-Bouchoux,Bey
agriculture,19.4,False,0,0,0.66,0.4,intra_employeur,01,Champdor-Corcelles,Flaxieu
agriculture,16.7,False,0,0,0.66,0.673,intra_employeur,01,Champdor-Corcelles,Échallon
agriculture,34.3,False,0,0,0.66,0.647,intra_employeur,01,Champdor-Corcelles,Vieu-d'Izenave
agriculture,8.7,False,0,0,0.66,0.688,intra_employeur,01,Champdor-Corcelles,Parves et Nattages
agriculture,10.6,False,0,0,0.66,0.588,intra_employeur,01,Champdor-Corcelles,Belley
agriculture,6.0,False,0,0,0.66,0.659,intra_employeur,01,Champdor-Corcelles,Brens
agriculture,6.0,False,0,0,0.66,0.659,intra_employeur,01,Champdor-Corcelles,Brens
agriculture,6.0,False,0,0,0.66,0.659,intra_employeur,01,Champdor-Corcelles,Brens
agriculture,6.0,False,0,0,0.66,0.659,intra_employeur,01,Champdor-Corcelles,Brens
agriculture,23.2,False,1,0,0.683,0.66,intra_employeur,01,Nivigne et Suran,Villereversure
agriculture,18.9,False,1,0,0.683,0.673,intra_employeur,01,Nivigne et Suran,Échallon
agriculture,15.3,False,1,0,0.683,0.658,intra_employeur,01,Nivigne et Suran,Viriat
agriculture,18.8,False,1,0,0.683,0.675,intra_employeur,01,Nivigne et Suran,Ramasse
agriculture,63.4,False,0,0,0.66,0.646,intra_employeur,01,Saint-Didier-de-Formans,Fareins
agriculture,50.9,False,0,0,0.66,0.674,intra_employeur,01,Saint-Didier-de-Formans,Villeneuve
agriculture,50.9,False,0,0,0.66,0.674,intra_employeur,01,Saint-Didier-de-Formans,Villeneuve
agriculture,50.9,False,0,0,0.66,0.674,intra_employeur,01,Saint-Didier-de-Formans,Villeneuve
agriculture,50.9,False,0,0,0.66,0.674,intra_employeur,01,Saint-Didier-de-Formans,Villeneuve
agriculture,50.9,False,0,0,0.66,0.674,intra_employeur,01,Saint-Didier-de-Formans,Villeneuve
agriculture,50.9,False,0,0,0.66,0.674,intra_employeur,01,Saint-Didier-de-Formans,Villeneuve
agriculture,50.9,False,0,0,0.66,0.674,intra_employeur,01,Saint-Didier-de-Formans,Villeneuve
agriculture,20.1,False,0,0,0.66,0.652,intra_employeur,01,Saint-Didier-de-Formans,Sainte-Croix
agriculture,20.1,False,0,0,0.66,0.652,intra_employeur,01,Saint-Didier-de-Formans,Sainte-Croix
agriculture,20.1,False,0,0,0.66,0.652,intra_employeur,01,Saint-Didier-de-Formans,Sainte-Croix
agriculture,20.1,False,0,0,0.66,0.652,intra_employeur,01,Saint-Didier-de-Formans,Sainte-Croix
agriculture,20.1,False,0,0,0.66,0.652,intra_employeur,01,Saint-Didier-de-Formans,Sainte-Croix
agriculture,20.1,False,0,0,0.66,0.652,intra_employeur,01,Saint-Didier-de-Formans,Sainte-Croix
agriculture,20.1,False,0,0,0.66,0.652,intra_employeur,01,Saint-Didier-de-Formans,Sainte-Croix
agriculture,31.0,False,0,0,0.66,0.69,intra_employeur,01,Saint-Didier-de-Formans,Saint-Marcel
agriculture,31.0,False,0,0,0.66,0.69,intra_employeur,01,Saint-Didier-de-Formans,Saint-Marcel
agriculture,31.0,False,0,0,0.66,0.69,intra_employeur,01,Saint-Didier-de-Formans,Saint-Marcel
agriculture,31.0,False,0,0,0.66,0.69,intra_employeur,01,Saint-Didier-de-Formans,Saint-Marcel
agriculture,31.0,False,0,0,0.66,0.69,intra_employeur,01,Saint-Didier-de-Formans,Saint-Marcel
agriculture,31.0,False,0,0,0.66,0.69,intra_employeur,01,Saint-Didier-de-Formans,Saint-Marcel
agriculture,31.0,False,0,0,0.66,0.69,intra_employeur,01,Saint-Didier-de-Formans,Saint-Marcel
agriculture,31.0,False,0,0,0.66,0.69,intra_employeur,01,Saint-Didier-de-Formans,Saint-Marcel
agriculture,31.0,False,0,0,0.66,0.69,intra_employeur,01,Saint-Didier-de-Formans,Saint-Marcel
agriculture,15.6,False,0,1,0.66,0.684,intra_employeur,01,Saint-Didier-de-Formans,Bey
agriculture,15.6,False,0,1,0.66,0.684,intra_employeur,01,Saint-Didier-de-Formans,Bey
agriculture,82.7,False,0,0,0.4,0.688,intra_employeur,01,Flaxieu,Parves et Nattages
agriculture,78.9,False,0,0,0.4,0.588,intra_employeur,01,Flaxieu,Belley
agriculture,75.6,False,0,0,0.4,0.659,intra_employeur,01,Flaxieu,Brens
agriculture,75.6,False,0,0,0.4,0.659,intra_employeur,01,Flaxieu,Brens
agriculture,75.6,False,0,0,0.4,0.659,intra_employeur,01,Flaxieu,Brens
agriculture,75.6,False,0,0,0.4,0.659,intra_employeur,01,Flaxieu,Brens
agriculture,5.1,False,0,0,0.66,0.673,intra_employeur,01,Villereversure,Échallon
agriculture,6.0,False,0,0,0.66,0.647,intra_employeur,01,Villereversure,Vieu-d'Izenave
agriculture,8.0,False,0,0,0.66,0.658,intra_employeur,01,Villereversure,Viriat
agriculture,26.5,False,0,0,0.66,0.675,intra_employeur,01,Villereversure,Ramasse
agriculture,56.9,False,0,0,0.653,0.673,intra_employeur,01,Saint-Genis-Pouilly,Échallon
agriculture,10.5,False,0,0,0.4,0.658,intra_employeur,01,Vescours,Viriat
agriculture,20.9,False,0,1,0.4,0.684,intra_employeur,01,Vescours,Bey
agriculture,20.9,False,0,1,0.4,0.684,intra_employeur,01,Vescours,Bey
agriculture,20.5,False,0,0,0.673,0.647,intra_employeur,01,Échallon,Vieu-d'Izenave
agriculture,56.8,False,0,0,0.646,0.674,intra_employeur,01,Fareins,Villeneuve
agriculture,56.8,False,0,0,0.646,0.674,intra_employeur,01,Fareins,Villeneuve
agriculture,56.8,False,0,0,0.646,0.674,intra_employeur,01,Fareins,Villeneuve
agriculture,56.8,False,0,0,0.646,0.674,intra_employeur,01,Fareins,Villeneuve
agriculture,56.8,False,0,0,0.646,0.674,intra_employeur,01,Fareins,Villeneuve
agriculture,56.8,False,0,0,0.646,0.674,intra_employeur,01,Fareins,Villeneuve
agriculture,56.8,False,0,0,0.646,0.674,intra_employeur,01,Fareins,Villeneuve
agriculture,11.5,False,0,0,0.646,0.652,intra_employeur,01,Fareins,Sainte-Croix
agriculture,11.5,False,0,0,0.646,0.652,intra_employeur,01,Fareins,Sainte-Croix
agriculture,11.5,False,0,0,0.646,0.652,intra_employeur,01,Fareins,Sainte-Croix
agriculture,11.5,False,0,0,0.646,0.652,intra_employeur,01,Fareins,Sainte-Croix
agriculture,11.5,False,0,0,0.646,0.652,intra_employeur,01,Fareins,Sainte-Croix
agriculture,11.5,False,0,0,0.646,0.652,intra_employeur,01,Fareins,Sainte-Croix
agriculture,11.5,False,0,0,0.646,0.652,intra_employeur,01,Fareins,Sainte-Croix
agriculture,24.7,False,0,0,0.646,0.69,intra_employeur,01,Fareins,Saint-Marcel
agriculture,24.7,False,0,0,0.646,0.69,intra_employeur,01,Fareins,Saint-Marcel
agriculture,24.7,False,0,0,0.646,0.69,intra_employeur,01,Fareins,Saint-Marcel
agriculture,24.7,False,0,0,0.646,0.69,intra_employeur,01,Fareins,Saint-Marcel
agriculture,24.7,False,0,0,0.646,0.69,intra_employeur,01,Fareins,Saint-Marcel
agriculture,24.7,False,0,0,0.646,0.69,intra_employeur,01,Fareins,Saint-Marcel
agriculture,24.7,False,0,0,0.646,0.69,intra_employeur,01,Fareins,Saint-Marcel
agriculture,24.7,False,0,0,0.646,0.69,intra_employeur,01,Fareins,Saint-Marcel
agriculture,24.7,False,0,0,0.646,0.69,intra_employeur,01,Fareins,Saint-Marcel
agriculture,28.3,False,0,1,0.646,0.684,intra_employeur,01,Fareins,Bey
agriculture,28.3,False,0,1,0.646,0.684,intra_employeur,01,Fareins,Bey
agriculture,91.5,False,0,0,0.688,0.588,intra_employeur,01,Parves et Nattages,Belley
agriculture,95.8,False,0,0,0.688,0.659,intra_employeur,01,Parves et Nattages,Brens
agriculture,95.8,False,0,0,0.688,0.659,intra_employeur,01,Parves et Nattages,Brens
agriculture,95.8,False,0,0,0.688,0.659,intra_employeur,01,Parves et Nattages,Brens
agriculture,95.8,False,0,0,0.688,0.659,intra_employeur,01,Parves et Nattages,Brens
agriculture,28.7,False,0,0,0.678,0.652,intra_employeur,01,Saint-Maurice-de-Gourdans,Sainte-Croix
agriculture,28.7,False,0,0,0.678,0.652,intra_employeur,01,Saint-Maurice-de-Gourdans,Sainte-Croix
agriculture,28.7,False,0,0,0.678,0.652,intra_employeur,01,Saint-Maurice-de-Gourdans,Sainte-Croix
agriculture,28.7,False,0,0,0.678,0.652,intra_employeur,01,Saint-Maurice-de-Gourdans,Sainte-Croix
agriculture,28.7,False,0,0,0.678,0.652,intra_employeur,01,Saint-Maurice-de-Gourdans,Sainte-Croix
agriculture,28.7,False,0,0,0.678,0.652,intra_employeur,01,Saint-Maurice-de-Gourdans,Sainte-Croix
agriculture,28.7,False,0,0,0.678,0.652,intra_employeur,01,Saint-Maurice-de-Gourdans,Sainte-Croix
agriculture,13.5,False,0,0,0.678,0.69,intra_employeur,01,Saint-Maurice-de-Gourdans,Saint-Marcel
agriculture,13.5,False,0,0,0.678,0.69,intra_employeur,01,Saint-Maurice-de-Gourdans,Saint-Marcel
agriculture,13.5,False,0,0,0.678,0.69,intra_employeur,01,Saint-Maurice-de-Gourdans,Saint-Marcel
agriculture,13.5,False,0,0,0.678,0.69,intra_employeur,01,Saint-Maurice-de-Gourdans,Saint-Marcel
agriculture,13.5,False,0,0,0.678,0.69,intra_employeur,01,Saint-Maurice-de-Gourdans,Saint-Marcel
agriculture,13.5,False,0,0,0.678,0.69,intra_employeur,01,Saint-Maurice-de-Gourdans,Saint-Marcel
agriculture,13.5,False,0,0,0.678,0.69,intra_employeur,01,Saint-Maurice-de-Gourdans,Saint-Marcel
agriculture,13.5,False,0,0,0.678,0.69,intra_employeur,01,Saint-Maurice-de-Gourdans,Saint-Marcel
agriculture,13.5,False,0,0,0.678,0.69,intra_employeur,01,Saint-Maurice-de-Gourdans,Saint-Marcel
agriculture,11.1,False,0,0,0.658,0.675,intra_employeur,01,Viriat,Ramasse
agriculture,17.6,False,0,0,0.658,0.673,intra_employeur,01,Viriat,Saint-Rémy
agriculture,17.6,False,0,0,0.658,0.673,intra_employeur,01,Viriat,Saint-Rémy
agriculture,17.6,False,0,0,0.658,0.673,intra_employeur,01,Viriat,Saint-Rémy
agriculture,17.6,False,0,0,0.658,0.673,intra_employeur,01,Viriat,Saint-Rémy
agriculture,17.6,False,0,0,0.658,0.673,intra_employeur,01,Viriat,Saint-Rémy
agriculture,17.6,False,0,0,0.658,0.673,intra_employeur,01,Viriat,Saint-Rémy
agriculture,17.6,False,0,0,0.658,0.673,intra_employeur,01,Viriat,Saint-Rémy
agriculture,17.6,False,0,0,0.658,0.673,intra_employeur,01,Viriat,Saint-Rémy
agriculture,17.6,False,0,0,0.658,0.673,intra_employeur,01,Viriat,Saint-Rémy
agriculture,17.6,False,0,0,0.658,0.673,intra_employeur,01,Viriat,Saint-Rémy
agriculture,92.5,False,0,0,0.588,0.659,intra_employeur,01,Belley,Brens
agriculture,92.5,False,0,0,0.588,0.659,intra_employeur,01,Belley,Brens
agriculture,92.5,False,0,0,0.588,0.659,intra_employeur,01,Belley,Brens
agriculture,92.5,False,0,0,0.588,0.659,intra_employeur,01,Belley,Brens
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,13.7,False,0,0,0.674,0.652,intra_employeur,01,Villeneuve,Sainte-Croix
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,28.0,False,0,0,0.674,0.69,intra_employeur,01,Villeneuve,Saint-Marcel
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,25.9,False,0,1,0.674,0.684,intra_employeur,01,Villeneuve,Bey
agriculture,35.0,False,0,0,0.652,0.69,intra_employeur,01,Sainte-Croix,Saint-Marcel
agriculture,35.0,False,0,0,0.652,0.69,intra_employeur,01,Sainte-Croix,Saint-Marcel
agriculture,35.0,False,0,0,0.652,0.69,intra_employeur,01,Sainte-Croix,Saint-Marcel
agriculture,35.0,False,0,0,0.652,0.69,intra_employeur,01,Sainte-Croix,Saint-Marcel
agriculture,35.0,False,0,0,0.652,0.69,intra_employeur,01,Sainte-Croix,Saint-Marcel
agriculture,35.0,False,0,0,0.652,0.69,intra_employeur,01,Sainte-Croix,Saint-Marcel
agriculture,35.0,False,0,0,0.652,0.69,intra_employeur,01,Sainte-Croix,Saint-Marcel
agriculture,35.0,False,0,0,0.652,0.69,intra_employeur,01,Sainte-Croix,Saint-Marcel
